Timestamp,Company_Code,Closing price,total_trade_qty
2018-02-06,CONSOFINVT,72.05,19618
2018-02-07,CONSOFINVT,70.6,15786
2018-02-08,CONSOFINVT,73,15425
2018-02-09,CONSOFINVT,75.6,14331
2018-02-10,CONSOFINVT,74.3,1738
2018-02-11,CONSOFINVT,72.25,5112
2018-02-12,CONSOFINVT,70.4,8088
2018-02-13,CONSOFINVT,71,232
2018-02-14,CONSOFINVT,70.4,4995
2018-02-15,CONSOFINVT,69.75,1990
2018-02-16,CONSOFINVT,71.8,16824
2018-02-17,CONSOFINVT,73.15,2281
2018-02-18,CONSOFINVT,71.05,11949
2018-02-19,CONSOFINVT,71,5756
2018-02-20,CONSOFINVT,72,2678
2018-02-21,CONSOFINVT,68.75,13466
2018-02-22,CONSOFINVT,68.45,5364
2018-02-23,CONSOFINVT,66.45,5057
2018-02-24,CONSOFINVT,66,14483
2018-02-25,CONSOFINVT,64.6,3978
2018-02-26,CONSOFINVT,67.7,49920
2018-02-27,CONSOFINVT,67.45,12124
2018-02-28,CONSOFINVT,67.6,12752
2018-03-01,CONSOFINVT,66.15,8332
2018-03-02,CONSOFINVT,66.15,2526
2018-03-03,CONSOFINVT,65.1,21285
2018-03-04,CONSOFINVT,66.35,51404
2018-03-05,CONSOFINVT,66.45,1456
2018-03-06,CONSOFINVT,65,2429
2018-02-01,CORDSCABLE,108.65,43816
2018-02-02,CORDSCABLE,103.25,19570
2018-02-03,CORDSCABLE,100,25172
2018-02-04,CORDSCABLE,100,15456
2018-02-05,CORDSCABLE,105,4710
2018-02-06,CORDSCABLE,110.2,25230
2018-02-07,CORDSCABLE,115.3,11452
2018-02-08,CORDSCABLE,115.05,21889
2018-02-09,CORDSCABLE,112.5,13742
2018-02-10,CORDSCABLE,107.25,23653
2018-02-11,CORDSCABLE,102.25,21200
2018-02-12,CORDSCABLE,100.45,10224
2018-02-13,CORDSCABLE,100.45,10646
2018-02-14,CORDSCABLE,99.8,8987
2018-02-15,CORDSCABLE,98.5,36380
2018-02-16,CORDSCABLE,99.9,16345
2018-02-17,CORDSCABLE,100.65,9968
2018-02-18,CORDSCABLE,96.85,17801
2018-02-19,CORDSCABLE,96.9,13446
2018-02-20,CORDSCABLE,98.6,25261
2018-02-21,CORDSCABLE,102.5,17018
2018-02-22,CORDSCABLE,99.85,6708
2018-02-23,CORDSCABLE,94.9,28840
2018-02-24,CORDSCABLE,94.3,21616
2018-02-25,CORDSCABLE,89.6,18303
2018-02-26,CORDSCABLE,85.15,47954
2018-02-27,CORDSCABLE,89.35,54807
2018-02-28,CORDSCABLE,87.7,9811
2018-03-01,CORDSCABLE,88.8,12854
2018-03-02,CORDSCABLE,87.85,15126
2018-03-03,CORDSCABLE,83.9,28842
2018-03-04,CORDSCABLE,81.15,86987
2018-03-05,CORDSCABLE,77.15,42732
2018-03-06,CORDSCABLE,78.05,12092
2018-02-01,COROMANDEL,549,249101
2018-02-02,COROMANDEL,549.6,164736
2018-02-03,COROMANDEL,551.8,259201
2018-02-04,COROMANDEL,544.3,240555
2018-02-05,COROMANDEL,542.45,130067
2018-02-06,COROMANDEL,545.75,101544
2018-02-07,COROMANDEL,535.05,136201
2018-02-08,COROMANDEL,526.55,245763
2018-02-09,COROMANDEL,534.3,105858
2018-02-10,COROMANDEL,526.85,85782
2018-02-11,COROMANDEL,525.15,94481
2018-02-12,COROMANDEL,516.9,128289
2018-02-13,COROMANDEL,511.1,90077
2018-02-14,COROMANDEL,507.85,46571
2018-02-15,COROMANDEL,520.3,49311
2018-02-16,COROMANDEL,552.35,347630
2018-02-17,COROMANDEL,543.35,196316
2018-02-18,COROMANDEL,546.35,180634
2018-02-19,COROMANDEL,558.75,229374
2018-02-20,COROMANDEL,550.7,124226
2018-02-21,COROMANDEL,552.9,107166
2018-02-22,COROMANDEL,569.15,207488
2018-02-23,COROMANDEL,538.9,146711
2018-02-24,COROMANDEL,523.4,84096
2018-02-25,COROMANDEL,510.3,118959
2018-02-26,COROMANDEL,506,114679
2018-02-27,COROMANDEL,504,114688
2018-02-28,COROMANDEL,501.1,1069562
2018-03-01,COROMANDEL,536.9,220724
2018-03-02,COROMANDEL,525.45,226319
2018-03-03,COROMANDEL,510.85,193263
2018-03-04,COROMANDEL,520.5,74662
2018-03-05,COROMANDEL,524.2,73807
2018-03-06,COROMANDEL,520.1,110207
2018-02-01,CORPBANK,38.4,266833
2018-02-02,CORPBANK,36.3,594576
2018-02-03,CORPBANK,35.6,513707
2018-02-04,CORPBANK,34.5,322582
2018-02-05,CORPBANK,35.35,169990
2018-02-06,CORPBANK,35.85,276695
2018-02-07,CORPBANK,35.6,209796
2018-02-08,CORPBANK,35.8,648458
2018-02-09,CORPBANK,34.5,571286
2018-02-10,CORPBANK,33.9,378294
2018-02-11,CORPBANK,33.05,271192
2018-02-12,CORPBANK,32,321531
2018-02-13,CORPBANK,32.4,344573
2018-02-14,CORPBANK,32.6,174507
2018-02-15,CORPBANK,32.7,208335
2018-02-16,CORPBANK,33.35,313968
2018-02-17,CORPBANK,33.05,271782
2018-02-18,CORPBANK,32.45,209147
2018-02-19,CORPBANK,33.55,514614
2018-02-20,CORPBANK,32.7,233673
2018-02-21,CORPBANK,31.85,171335
2018-02-22,CORPBANK,31.3,196537
2018-02-23,CORPBANK,30.35,258648
2018-02-24,CORPBANK,30.75,222832
2018-02-25,CORPBANK,29.6,426146
2018-02-26,CORPBANK,29,360099
2018-02-27,CORPBANK,29.75,1125542
2018-02-28,CORPBANK,30.3,771016
2018-03-01,CORPBANK,30.6,340803
2018-03-02,CORPBANK,31.45,2207649
2018-03-03,CORPBANK,30.25,613565
2018-03-04,CORPBANK,30.15,288539
2018-03-05,CORPBANK,31.35,1657004
2018-03-06,CORPBANK,30.75,515652
2018-02-01,COSMOFILMS,350.1,18696
2018-02-02,COSMOFILMS,338.05,34276
2018-02-03,COSMOFILMS,331.25,53256
2018-02-04,COSMOFILMS,312.7,148715
2018-02-05,COSMOFILMS,316.5,40228
2018-02-06,COSMOFILMS,326.6,38454
2018-02-07,COSMOFILMS,318.65,36355
2018-02-08,COSMOFILMS,316.25,40870
2018-02-09,COSMOFILMS,305.6,126297
2018-02-10,COSMOFILMS,302.65,71186
2018-02-11,COSMOFILMS,300,47390
2018-02-12,COSMOFILMS,294.55,43835
2018-02-13,COSMOFILMS,295.25,23096
2018-02-14,COSMOFILMS,289.75,56918
2018-02-15,COSMOFILMS,285.7,42195
2018-02-16,COSMOFILMS,289.35,31656
2018-02-17,COSMOFILMS,291.25,49199
2018-02-18,COSMOFILMS,293.4,38913
2018-02-19,COSMOFILMS,288.85,22234
2018-02-20,COSMOFILMS,286.55,28221
2018-02-21,COSMOFILMS,285.75,19713
2018-02-22,COSMOFILMS,280.85,33778
2018-02-23,COSMOFILMS,278.35,27614
2018-02-24,COSMOFILMS,273.35,41108
2018-02-25,COSMOFILMS,276.2,22632
2018-02-26,COSMOFILMS,274.3,39729
2018-02-27,COSMOFILMS,276.2,27475
2018-02-28,COSMOFILMS,274.4,48995
2018-03-01,COSMOFILMS,277.65,46308
2018-03-02,COSMOFILMS,273.6,52830
2018-03-03,COSMOFILMS,264.5,32512
2018-03-04,COSMOFILMS,262.35,42802
2018-03-05,COSMOFILMS,262.6,53444
2018-03-06,COSMOFILMS,255.5,40367
2018-02-01,CRISIL,1978.5,9284
2018-02-02,CRISIL,1953.3,40127
2018-02-03,CRISIL,1958.35,21150
2018-02-04,CRISIL,1939.6,11584
2018-02-05,CRISIL,1943.75,54430
2018-02-06,CRISIL,1980.7,26331
2018-02-07,CRISIL,1945.1,5298
2018-02-08,CRISIL,1970.55,8382
2018-02-09,CRISIL,2004.95,48530
2018-02-10,CRISIL,1997.95,8637
2018-02-11,CRISIL,2001.6,26634
2018-02-12,CRISIL,1976.05,7241
2018-02-13,CRISIL,1974.85,3743
2018-02-14,CRISIL,1921.45,32046
2018-02-15,CRISIL,1920.1,18328
2018-02-16,CRISIL,1921.7,16890
2018-02-17,CRISIL,1920.35,13738
2018-02-18,CRISIL,1920.45,8341
2018-02-19,CRISIL,1927.15,6195
2018-02-20,CRISIL,1939.5,14260
2018-02-21,CRISIL,1950.05,3505
2018-02-22,CRISIL,1961.8,8340
2018-02-23,CRISIL,1960.4,12762
2018-02-24,CRISIL,1936.4,4832
2018-02-25,CRISIL,1961.8,11444
2018-02-26,CRISIL,1952.7,6687
2018-02-27,CRISIL,1954.1,17083
2018-02-28,CRISIL,1956.7,10094
2018-03-01,CRISIL,1960.9,4138
2018-03-02,CRISIL,1950.25,14868
2018-03-03,CRISIL,1950.15,5199
2018-03-04,CRISIL,1961.25,12648
2018-03-05,CRISIL,1952.35,26578
2018-03-06,CRISIL,1951.55,3691
2018-02-01,CTE,84.5,16701
2018-02-02,CTE,82.85,1842
2018-02-03,CTE,81.2,5618
2018-02-04,CTE,79.6,2238
2018-02-05,CTE,78.95,23502
2018-02-06,CTE,80.5,5632
2018-02-07,CTE,81.05,12499
2018-02-08,CTE,82.65,8096
2018-02-09,CTE,81,9612
2018-02-10,CTE,79.4,816
2018-02-11,CTE,77.85,356
2018-02-12,CTE,76.3,605
2018-02-13,CTE,74.8,877
2018-02-14,CTE,73.35,298
2018-02-15,CTE,71.9,14706
2018-02-16,CTE,71.8,53378
2018-02-17,CTE,73.2,11548
2018-02-18,CTE,72.4,12521
2018-02-19,CTE,73.8,6579
2018-02-20,CTE,75.25,27621
2018-02-21,CTE,76.75,10558
2018-02-22,CTE,77.8,11918
2018-02-23,CTE,76.25,12232
2018-02-24,CTE,74.8,13262
2018-02-25,CTE,73.35,4496
2018-02-26,CTE,73.55,12490
2018-02-27,CTE,72.8,4826
2018-02-28,CTE,71.45,8500
2018-03-01,CTE,70.05,10118
2018-03-02,CTE,69.5,5307
2018-03-03,CTE,69.25,4385
2018-03-04,CTE,69.2,2198
2018-03-05,CTE,67.9,8390
2018-03-06,CTE,66.65,1180
2018-02-01,CUB,161.3,1729425
2018-02-02,CUB,158.45,842852
2018-02-03,CUB,157.35,1567702
2018-02-04,CUB,156.15,399796
2018-02-05,CUB,156.5,1611990
2018-02-06,CUB,162.25,1326684
2018-02-07,CUB,162.25,1133364
2018-02-08,CUB,166.8,807769
2018-02-09,CUB,165.2,635673
2018-02-10,CUB,168.9,6759015
2018-02-11,CUB,173.2,742090
2018-02-12,CUB,173.7,2476061
2018-02-13,CUB,174.15,860651
2018-02-14,CUB,172.65,349690
2018-02-15,CUB,170.1,267343
2018-02-16,CUB,170.25,296168
2018-02-17,CUB,171.8,267804
2018-02-18,CUB,172.4,289632
2018-02-19,CUB,174.8,758251
2018-02-20,CUB,180.7,1727585
2018-02-21,CUB,181.75,819435
2018-02-22,CUB,182.05,1145322
2018-02-23,CUB,181.15,2487877
2018-02-24,CUB,180,1333152
2018-02-25,CUB,179.95,897827
2018-02-26,CUB,181.7,1587282
2018-02-27,CUB,184.25,1924267
2018-02-28,CUB,181.55,727922
2018-03-01,CUB,179.35,485194
2018-03-02,CUB,174.85,4237800
2018-03-03,CUB,176.3,320954
2018-03-04,CUB,174.95,457788
2018-03-05,CUB,176.8,277184
2018-03-06,CUB,173.9,311924
2018-02-01,CUBEXTUB,25.05,2482
2018-02-02,CUBEXTUB,24.65,1738
2018-02-03,CUBEXTUB,24.2,5615
2018-02-04,CUBEXTUB,23.2,3607
2018-02-05,CUBEXTUB,24,2908
2018-02-06,CUBEXTUB,25,1736
2018-02-07,CUBEXTUB,23.8,1201
2018-02-08,CUBEXTUB,24.5,1580
2018-02-09,CUBEXTUB,24.6,2855
2018-02-10,CUBEXTUB,23.7,2939
2018-02-11,CUBEXTUB,24.25,1476
2018-02-12,CUBEXTUB,23.85,568
2018-02-13,CUBEXTUB,22.7,1927
2018-02-14,CUBEXTUB,23.8,8023
2018-02-15,CUBEXTUB,24.95,2803
2018-02-16,CUBEXTUB,26.15,6735
2018-02-17,CUBEXTUB,27,259
2018-02-18,CUBEXTUB,25.65,2015
2018-02-19,CUBEXTUB,25.25,2031
2018-02-20,CUBEXTUB,24.5,1898
2018-02-21,CUBEXTUB,25.35,234
2018-02-22,CUBEXTUB,25.15,445
2018-02-23,CUBEXTUB,24.65,720
2018-02-24,CUBEXTUB,24.7,643
2018-02-25,CUBEXTUB,23.6,4314
2018-02-26,CUBEXTUB,24,1202
2018-02-27,CUBEXTUB,23.5,3207
2018-02-28,CUBEXTUB,22.8,3855
2018-03-01,CUBEXTUB,23.9,680
2018-03-02,CUBEXTUB,22.75,2554
2018-03-03,CUBEXTUB,22.75,2462
2018-03-04,CUBEXTUB,21.8,2499
2018-03-05,CUBEXTUB,21.3,3515
2018-03-06,CUBEXTUB,21,347
2018-02-01,CUMMINSIND,903.05,411736
2018-02-02,CUMMINSIND,829.2,1849800
2018-02-03,CUMMINSIND,807,821469
2018-02-04,CUMMINSIND,809.8,252213
2018-02-05,CUMMINSIND,818.45,124798
2018-02-06,CUMMINSIND,839.6,156840
2018-02-07,CUMMINSIND,824.45,150859
2018-02-08,CUMMINSIND,845,117316
2018-02-09,CUMMINSIND,840.45,135968
2018-02-10,CUMMINSIND,842.1,310692
2018-02-11,CUMMINSIND,849.9,137030
2018-02-12,CUMMINSIND,844.2,58054
2018-02-13,CUMMINSIND,850,185077
2018-02-14,CUMMINSIND,842.85,67869
2018-02-15,CUMMINSIND,816.95,262378
2018-02-16,CUMMINSIND,820.3,190266
2018-02-17,CUMMINSIND,820.8,93228
2018-02-18,CUMMINSIND,808.45,194326
2018-02-19,CUMMINSIND,795.95,538592
2018-02-20,CUMMINSIND,804.1,444246
2018-02-21,CUMMINSIND,797.4,208916
2018-02-22,CUMMINSIND,786.8,134102
2018-02-23,CUMMINSIND,778.6,123864
2018-02-24,CUMMINSIND,783.4,557151
2018-02-25,CUMMINSIND,776.75,85237
2018-02-26,CUMMINSIND,776.2,107217
2018-02-27,CUMMINSIND,773.75,257696
2018-02-28,CUMMINSIND,777.15,458963
2018-03-01,CUMMINSIND,783,189472
2018-03-02,CUMMINSIND,765.65,263162
2018-03-03,CUMMINSIND,755.15,231290
2018-03-04,CUMMINSIND,744.7,376615
2018-03-05,CUMMINSIND,742.8,205736
2018-03-06,CUMMINSIND,732.95,497158
2018-02-01,CYBERMEDIA,18,4573
2018-02-02,CYBERMEDIA,17.1,35494
2018-02-03,CYBERMEDIA,16.25,25
2018-02-04,CYBERMEDIA,15.55,26579
2018-02-05,CYBERMEDIA,15.5,4496
2018-02-06,CYBERMEDIA,16.25,5219
2018-02-07,CYBERMEDIA,17,3146
2018-02-08,CYBERMEDIA,16.3,300
2018-02-09,CYBERMEDIA,16,10619
2018-02-10,CYBERMEDIA,16.75,20001
2018-02-11,CYBERMEDIA,16,598
2018-02-12,CYBERMEDIA,16,6579
2018-02-13,CYBERMEDIA,16,3458
2018-02-14,CYBERMEDIA,15.8,1925
2018-02-15,CYBERMEDIA,15.75,1778
2018-02-16,CYBERMEDIA,15.5,2371
2018-02-17,CYBERMEDIA,16.25,1795
2018-02-18,CYBERMEDIA,17,100
2018-02-19,CYBERMEDIA,16.8,5
2018-02-20,CYBERMEDIA,16.7,1502
2018-02-21,CYBERMEDIA,16.85,587
2018-02-22,CYBERMEDIA,16.85,101
2018-02-23,CYBERMEDIA,16.05,3220
2018-02-24,CYBERMEDIA,15.75,872
2018-02-25,CYBERMEDIA,15,657
2018-02-26,CYBERMEDIA,14.25,805
2018-02-27,CYBERMEDIA,14.25,1525
2018-02-28,CYBERMEDIA,14.25,1247
2018-03-01,CYBERMEDIA,14.05,105
2018-03-02,CYBERMEDIA,14.1,4
2018-03-03,CYBERMEDIA,13.5,100
2018-03-04,CYBERMEDIA,12.85,851
2018-03-05,CYBERMEDIA,13,6387
2018-02-01,CYBERTECH,79.2,36727
2018-02-02,CYBERTECH,75.8,110669
2018-02-03,CYBERTECH,74.75,48280
2018-02-04,CYBERTECH,70.85,51738
2018-02-05,CYBERTECH,75.2,51968
2018-02-06,CYBERTECH,77.2,119518
2018-02-07,CYBERTECH,78.25,55559
2018-02-08,CYBERTECH,79.1,46108
2018-02-09,CYBERTECH,75.2,50699
2018-02-10,CYBERTECH,72,50514
2018-02-11,CYBERTECH,72.95,32759
2018-02-12,CYBERTECH,70.6,26804
2018-02-13,CYBERTECH,73.2,33223
2018-02-14,CYBERTECH,71.7,16949
2018-02-15,CYBERTECH,70.25,19476
2018-02-16,CYBERTECH,71.75,30548
2018-02-17,CYBERTECH,71.55,24136
2018-02-18,CYBERTECH,72.8,14301
2018-02-19,CYBERTECH,72,7246
2018-02-20,CYBERTECH,70.55,14608
2018-02-21,CYBERTECH,68.7,22008
2018-02-22,CYBERTECH,65.55,33499
2018-02-23,CYBERTECH,61.9,42802
2018-02-24,CYBERTECH,61,45298
2018-02-25,CYBERTECH,61.25,23723
2018-02-26,CYBERTECH,60.4,20854
2018-02-27,CYBERTECH,61.7,12471
2018-02-28,CYBERTECH,62.75,7432
2018-03-01,CYBERTECH,63.1,12041
2018-03-02,CYBERTECH,65.2,67749
2018-03-03,CYBERTECH,64.25,10694
2018-03-04,CYBERTECH,62.65,14926
2018-03-05,CYBERTECH,62.15,5580
2018-03-06,CYBERTECH,58.9,28758
2018-02-01,DAAWAT,90.75,2460376
2018-02-02,DAAWAT,88.75,2616864
2018-02-03,DAAWAT,89.9,1352887
2018-02-04,DAAWAT,86.4,1390174
2018-02-05,DAAWAT,88.15,814994
2018-02-06,DAAWAT,92.3,2187255
2018-02-07,DAAWAT,90.4,1345191
2018-02-08,DAAWAT,92.45,1039333
2018-02-09,DAAWAT,97.75,3935182
2018-02-10,DAAWAT,100.1,4628979
2018-02-11,DAAWAT,99.95,1726580
2018-02-12,DAAWAT,95.7,1603541
2018-02-13,DAAWAT,94.2,956602
2018-02-14,DAAWAT,93.1,721454
2018-02-15,DAAWAT,91.55,570982
2018-02-16,DAAWAT,94.65,806957
2018-02-17,DAAWAT,95.2,1348628
2018-02-18,DAAWAT,94.4,953844
2018-02-19,DAAWAT,93.45,681396
2018-02-20,DAAWAT,93.25,431275
2018-02-21,DAAWAT,91.3,504530
2018-02-22,DAAWAT,89.4,657140
2018-02-23,DAAWAT,86.45,750303
2018-02-24,DAAWAT,86,791217
2018-02-25,DAAWAT,88.4,1625237
2018-02-26,DAAWAT,87.6,552189
2018-02-27,DAAWAT,86.45,779708
2018-02-28,DAAWAT,85.85,595788
2018-03-01,DAAWAT,87.95,1044011
2018-03-02,DAAWAT,87.2,497471
2018-03-03,DAAWAT,86.05,502481
2018-03-04,DAAWAT,85.7,322933
2018-03-05,DAAWAT,88.95,1864261
2018-03-06,DAAWAT,87.55,573004
2018-02-01,DALMIASUG,107.65,182304
2018-02-02,DALMIASUG,101.65,230994
2018-02-03,DALMIASUG,107.3,332557
2018-02-04,DALMIASUG,105.65,203672
2018-02-05,DALMIASUG,105.55,202879
2018-02-06,DALMIASUG,106.4,117173
2018-02-07,DALMIASUG,109.8,350216
2018-02-08,DALMIASUG,110.7,138989
2018-02-09,DALMIASUG,110.35,95480
2018-02-10,DALMIASUG,106.6,94729
2018-02-11,DALMIASUG,105.8,107058
2018-02-12,DALMIASUG,105.5,99145
2018-02-13,DALMIASUG,105.5,58784
2018-02-14,DALMIASUG,106.25,65288
2018-02-15,DALMIASUG,106.6,47727
2018-02-16,DALMIASUG,107.1,59602
2018-02-17,DALMIASUG,106.05,68926
2018-02-18,DALMIASUG,106.2,83010
2018-02-19,DALMIASUG,104.3,48795
2018-02-20,DALMIASUG,101,109789
2018-02-21,DALMIASUG,99.6,93306
2018-02-22,DALMIASUG,92.95,202669
2018-02-23,DALMIASUG,85.85,267398
2018-02-24,DALMIASUG,78.6,407316
2018-02-25,DALMIASUG,75.95,294566
2018-02-26,DALMIASUG,77.55,336683
2018-02-27,DALMIASUG,76.75,343789
2018-02-28,DALMIASUG,78.45,387867
2018-03-01,DALMIASUG,77.6,194794
2018-03-02,DALMIASUG,76.5,213120
2018-03-03,DALMIASUG,74.2,136816
2018-03-04,DALMIASUG,75.2,222415
2018-03-05,DALMIASUG,77.55,265972
2018-03-06,DALMIASUG,74.2,90461
2018-02-01,DATAMATICS,132.7,253528
2018-02-02,DATAMATICS,126.25,228813
2018-02-03,DATAMATICS,123.05,197804
2018-02-04,DATAMATICS,113.8,368217
2018-02-05,DATAMATICS,119.75,169933
2018-02-06,DATAMATICS,123.5,199484
2018-02-07,DATAMATICS,124.15,194895
2018-02-08,DATAMATICS,125.9,113627
2018-02-09,DATAMATICS,129.45,241123
2018-02-10,DATAMATICS,130.85,297872
2018-02-11,DATAMATICS,127.4,131429
2018-02-12,DATAMATICS,123.5,143875
2018-02-13,DATAMATICS,123.25,120809
2018-02-14,DATAMATICS,122.05,104043
2018-02-15,DATAMATICS,126.05,202422
2018-02-16,DATAMATICS,128.2,424101
2018-02-17,DATAMATICS,127.95,129301
2018-02-18,DATAMATICS,126.55,80484
2018-02-19,DATAMATICS,125.4,53932
2018-02-20,DATAMATICS,123.9,50191
2018-02-21,DATAMATICS,120.9,75665
2018-02-22,DATAMATICS,118,97595
2018-02-23,DATAMATICS,116.05,74496
2018-02-24,DATAMATICS,115.5,116904
2018-02-25,DATAMATICS,114.55,59247
2018-02-26,DATAMATICS,113.8,75064
2018-02-27,DATAMATICS,115.85,95948
2018-02-28,DATAMATICS,117.25,87256
2018-03-01,DATAMATICS,116.6,48976
2018-03-02,DATAMATICS,117.65,158648
2018-03-03,DATAMATICS,112.8,83196
2018-03-04,DATAMATICS,108.65,182243
2018-03-05,DATAMATICS,109.2,82722
2018-03-06,DATAMATICS,107.55,60803
2018-02-01,DBCORP,330,1200474
2018-02-02,DBCORP,326.5,70003
2018-02-03,DBCORP,329.7,15509
2018-02-04,DBCORP,322.25,37394
2018-02-05,DBCORP,326.95,178618
2018-02-06,DBCORP,327.4,49977
2018-02-07,DBCORP,317.45,70374
2018-02-08,DBCORP,326.55,30347
2018-02-09,DBCORP,327.4,21840
2018-02-10,DBCORP,326.5,884994
2018-02-11,DBCORP,324.95,38326
2018-02-12,DBCORP,325,732964
2018-02-13,DBCORP,329.35,86684
2018-02-14,DBCORP,327.75,352216
2018-02-15,DBCORP,322.7,12587
2018-02-16,DBCORP,330.65,107827
2018-02-17,DBCORP,327.1,421057
2018-02-18,DBCORP,326.55,4773
2018-02-19,DBCORP,334.55,239730
2018-02-20,DBCORP,331.65,26685
2018-02-21,DBCORP,344.1,42307
2018-02-22,DBCORP,334.4,66802
2018-02-23,DBCORP,323.55,48223
2018-02-24,DBCORP,322.1,45984
2018-02-25,DBCORP,332.95,21937
2018-02-26,DBCORP,322.85,471146
2018-02-27,DBCORP,326.05,22975
2018-02-28,DBCORP,330.95,56846
2018-03-01,DBCORP,332.6,12784
2018-03-02,DBCORP,321.65,21770
2018-03-03,DBCORP,315.7,40478
2018-03-04,DBCORP,311.35,30237
2018-03-05,DBCORP,308.65,26836
2018-03-06,DBCORP,301.2,31699
2018-02-01,DBREALTY,61.95,1157190
2018-02-02,DBREALTY,58.9,493169
2018-02-03,DBREALTY,56,582756
2018-02-04,DBREALTY,53.2,1656085
2018-02-05,DBREALTY,50.85,2997424
2018-02-06,DBREALTY,53.35,607644
2018-02-07,DBREALTY,56,1248095
2018-02-08,DBREALTY,58.8,252795
2018-02-09,DBREALTY,57.25,2232214
2018-02-10,DBREALTY,56.25,924476
2018-02-11,DBREALTY,55.1,824643
2018-02-12,DBREALTY,52.4,443173
2018-02-13,DBREALTY,52.3,506109
2018-02-14,DBREALTY,54.9,779611
2018-02-15,DBREALTY,55.5,588997
2018-02-16,DBREALTY,58.15,950026
2018-02-17,DBREALTY,58.95,779375
2018-02-18,DBREALTY,57.2,340109
2018-02-19,DBREALTY,58.1,359916
2018-02-20,DBREALTY,56.75,216916
2018-02-21,DBREALTY,55.65,154262
2018-02-22,DBREALTY,53.95,401467
2018-02-23,DBREALTY,51.4,399834
2018-02-24,DBREALTY,51.9,358505
2018-02-25,DBREALTY,52.2,411068
2018-02-26,DBREALTY,53.85,1184818
2018-02-27,DBREALTY,55.5,730598
2018-02-28,DBREALTY,55.7,559513
2018-03-01,DBREALTY,58.45,1237847
2018-03-02,DBREALTY,56.7,851071
2018-03-03,DBREALTY,53.9,459779
2018-03-04,DBREALTY,51.25,710345
2018-03-05,DBREALTY,48.7,843636
2018-03-06,DBREALTY,46.3,1150103
2018-02-01,DCM,104.5,61601
2018-02-02,DCM,99.95,30385
2018-02-03,DCM,101,17142
2018-02-04,DCM,96.55,28614
2018-02-05,DCM,99,17391
2018-02-06,DCM,100.1,9715
2018-02-07,DCM,101.15,80683
2018-02-08,DCM,103.55,14891
2018-02-09,DCM,100.7,8668
2018-02-10,DCM,99.35,6554
2018-02-11,DCM,99.05,27953
2018-02-12,DCM,97.4,11413
2018-02-13,DCM,96.55,5977
2018-02-14,DCM,93.75,26369
2018-02-15,DCM,94.25,12098
2018-02-16,DCM,98.05,28629
2018-02-17,DCM,99.75,24124
2018-02-18,DCM,98.45,19986
2018-02-19,DCM,98.1,61390
2018-02-20,DCM,98.15,49199
2018-02-21,DCM,100.8,76583
2018-02-22,DCM,99.4,130712
2018-02-23,DCM,96.9,27621
2018-02-24,DCM,97.6,11562
2018-02-25,DCM,98.25,75439
2018-02-26,DCM,98.9,124150
2018-02-27,DCM,97.15,16277
2018-02-28,DCM,97.05,29202
2018-03-01,DCM,100.05,100047
2018-03-02,DCM,97.45,99537
2018-03-03,DCM,95.6,10326
2018-03-04,DCM,94.4,133643
2018-03-05,DCM,94.8,59554
2018-03-06,DCM,93.65,15502
2018-02-01,DCW,40,250877
2018-02-02,DCW,38,426287
2018-02-03,DCW,38.35,459856
2018-02-04,DCW,36.65,460457
2018-02-05,DCW,38.3,763158
2018-02-06,DCW,39.6,643887
2018-02-07,DCW,37.95,1273664
2018-02-08,DCW,36.95,923294
2018-02-09,DCW,38.05,740053
2018-02-10,DCW,37,530735
2018-02-11,DCW,37.05,432360
2018-02-12,DCW,36.85,315116
2018-02-13,DCW,37,276872
2018-02-14,DCW,36.05,320591
2018-02-15,DCW,35.5,389190
2018-02-16,DCW,36.75,257138
2018-02-17,DCW,37,272639
2018-02-18,DCW,37.6,547289
2018-02-19,DCW,37.55,283964
2018-02-20,DCW,37.5,409931
2018-02-21,DCW,37.4,542818
2018-02-22,DCW,36.4,562019
2018-02-23,DCW,34.6,929521
2018-02-24,DCW,36.05,1283575
2018-02-25,DCW,34.6,343688
2018-02-26,DCW,33.85,1038348
2018-02-27,DCW,34.85,649438
2018-02-28,DCW,34.85,767280
2018-03-01,DCW,36.55,325311
2018-03-02,DCW,35.8,622382
2018-03-03,DCW,34.1,983711
2018-03-04,DCW,33.9,363266
2018-03-05,DCW,33.35,429015
2018-03-06,DCW,31.95,614551
2018-02-01,DECCANCE,580.95,6723
2018-02-02,DECCANCE,561.05,4857
2018-02-03,DECCANCE,564.15,3654
2018-02-04,DECCANCE,544.8,8540
2018-02-05,DECCANCE,550.45,5294
2018-02-06,DECCANCE,587,5711
2018-02-07,DECCANCE,572.8,11600
2018-02-08,DECCANCE,587.25,6444
2018-02-09,DECCANCE,586.5,4111
2018-02-10,DECCANCE,599.75,81280
2018-02-11,DECCANCE,591.85,6574
2018-02-12,DECCANCE,567.45,2773
2018-02-13,DECCANCE,571.05,3706
2018-02-14,DECCANCE,567.65,2891
2018-02-15,DECCANCE,564.95,774
2018-02-16,DECCANCE,576.7,1757
2018-02-17,DECCANCE,571,2589
2018-02-18,DECCANCE,565.5,1048
2018-02-19,DECCANCE,571.8,1664
2018-02-20,DECCANCE,571.05,1070
2018-02-21,DECCANCE,565.6,1621
2018-02-22,DECCANCE,565,886
2018-02-23,DECCANCE,542.45,2651
2018-02-24,DECCANCE,546.2,4860
